Packet Size,Protocol,Source IP,Destination IP,Flags,Timestamp,Frequency
74,6,174.16.0.5,192.168.50.1,S,1543684030.590502,0.01046606423675309028513333741
74,6,174.16.0.5,192.168.50.1,S,1543684030.590505,0.01046606423675309028513333741
66,6,174.16.0.5,192.168.50.1,A,1543684030.968549,0.04186425694701236114053334966
66,6,174.16.0.5,192.168.50.1,A,1543684030.968551,0.04186425694701236114053334966
81,6,174.16.0.5,192.168.50.1,PA,1543684030.968651,0.006977376157835393523422224943
81,6,174.16.0.5,192.168.50.1,PA,1543684030.968653,0.006977376157835393523422224943
66,6,174.16.0.5,192.168.50.1,A,1543684031.350878,0.04186425694701236114053334966
66,6,174.16.0.5,192.168.50.1,A,1543684031.35088,0.04186425694701236114053334966
714,6,174.16.0.5,192.168.50.1,PA,1543684031.351199,0.006977376157835393523422224943
714,6,174.16.0.5,192.168.50.1,PA,1543684031.351202,0.006977376157835393523422224943
66,6,174.16.0.5,192.168.50.1,A,1543684031.770221,0.04186425694701236114053334966
66,6,174.16.0.5,192.168.50.1,A,1543684031.770224,0.04186425694701236114053334966
338,6,174.16.0.5,192.168.50.1,PA,1543684031.774485,0.006977376157835393523422224943
338,6,174.16.0.5,192.168.50.1,PA,1543684031.774488,0.006977376157835393523422224943
66,6,174.16.0.5,192.168.50.1,A,1543684032.136325,0.04186425694701236114053334966
66,6,174.16.0.5,192.168.50.1,A,1543684032.136327,0.04186425694701236114053334966
82,6,174.16.0.5,192.168.50.1,PA,1543684032.13822,0.006977376157835393523422224943
82,6,174.16.0.5,192.168.50.1,PA,1543684032.138222,0.006977376157835393523422224943
118,6,174.16.0.5,192.168.50.1,PA,1543684032.550754,0.01395475231567078704684444989
118,6,174.16.0.5,192.168.50.1,PA,1543684032.550757,0.01395475231567078704684444989
134,6,174.16.0.5,192.168.50.1,PA,1543684032.926484,0.01046606423675309028513333741
134,6,174.16.0.5,192.168.50.1,PA,1543684032.926486,0.01046606423675309028513333741
134,6,174.16.0.5,192.168.50.1,PA,1543684033.702336,0.01046606423675309028513333741
134,6,174.16.0.5,192.168.50.1,PA,1543684033.702339,0.01046606423675309028513333741
150,6,174.16.0.5,192.168.50.1,PA,1543684034.205063,0.02442081655242387733197778730
150,6,174.16.0.5,192.168.50.1,PA,1543684034.205066,0.02442081655242387733197778730
150,6,174.16.0.5,192.168.50.1,PA,1543684036.270137,0.02442081655242387733197778730
150,6,174.16.0.5,192.168.50.1,PA,1543684036.27014,0.02442081655242387733197778730
150,6,174.16.0.5,192.168.50.1,PA,1543684038.595647,0.02442081655242387733197778730
150,6,174.16.0.5,192.168.50.1,PA,1543684038.595649,0.02442081655242387733197778730
66,6,174.16.0.5,192.168.50.1,FA,1543684040.215455,0.04186425694701236114053334966
66,6,174.16.0.5,192.168.50.1,FA,1543684040.215457,0.04186425694701236114053334966
66,6,174.16.0.5,192.168.50.1,RA,1543684040.215458,0.04186425694701236114053334966
66,6,174.16.0.5,192.168.50.1,RA,1543684040.215459,0.04186425694701236114053334966
118,6,174.16.0.5,192.168.50.1,PA,1543684040.21546,0.01395475231567078704684444989
118,6,174.16.0.5,192.168.50.1,PA,1543684040.215461,0.01395475231567078704684444989
60,6,174.16.0.5,192.168.50.1,R,1543684040.594585,0.01046606423675309028513333741
60,6,174.16.0.5,192.168.50.1,R,1543684040.594587,0.01046606423675309028513333741
74,6,174.16.0.5,192.168.50.1,S,1543685171.343432,0.01046606423675309028513333741
74,6,174.16.0.5,192.168.50.1,S,1543685171.343435,0.01046606423675309028513333741
74,6,174.16.0.5,192.168.50.1,S,1543685172.343113,0.01046606423675309028513333741
74,6,174.16.0.5,192.168.50.1,S,1543685172.343116,0.01046606423675309028513333741
66,6,174.16.0.5,192.168.50.1,A,1543685172.728963,0.04186425694701236114053334966
66,6,174.16.0.5,192.168.50.1,A,1543685172.728965,0.04186425694701236114053334966
81,6,174.16.0.5,192.168.50.1,PA,1543685172.728966,0.006977376157835393523422224943
81,6,174.16.0.5,192.168.50.1,PA,1543685172.728967,0.006977376157835393523422224943
66,6,174.16.0.5,192.168.50.1,A,1543685173.117723,0.04186425694701236114053334966
66,6,174.16.0.5,192.168.50.1,A,1543685173.117724,0.04186425694701236114053334966
714,6,174.16.0.5,192.168.50.1,PA,1543685173.118057,0.006977376157835393523422224943
714,6,174.16.0.5,192.168.50.1,PA,1543685173.11806,0.006977376157835393523422224943
66,6,174.16.0.5,192.168.50.1,A,1543685173.526983,0.04186425694701236114053334966
66,6,174.16.0.5,192.168.50.1,A,1543685173.526985,0.04186425694701236114053334966
338,6,174.16.0.5,192.168.50.1,PA,1543685173.531902,0.006977376157835393523422224943
338,6,174.16.0.5,192.168.50.1,PA,1543685173.531905,0.006977376157835393523422224943
66,6,174.16.0.5,192.168.50.1,A,1543685173.922535,0.04186425694701236114053334966
66,6,174.16.0.5,192.168.50.1,A,1543685173.922538,0.04186425694701236114053334966
82,6,174.16.0.5,192.168.50.1,PA,1543685173.924828,0.006977376157835393523422224943
82,6,174.16.0.5,192.168.50.1,PA,1543685173.92483,0.006977376157835393523422224943
118,6,174.16.0.5,192.168.50.1,PA,1543685174.330382,0.01395475231567078704684444989
118,6,174.16.0.5,192.168.50.1,PA,1543685174.330383,0.01395475231567078704684444989
134,6,174.16.0.5,192.168.50.1,PA,1543685174.720152,0.01046606423675309028513333741
134,6,174.16.0.5,192.168.50.1,PA,1543685174.720154,0.01046606423675309028513333741
150,6,174.16.0.5,192.168.50.1,PA,1543685175.097464,0.02442081655242387733197778730
150,6,174.16.0.5,192.168.50.1,PA,1543685175.097467,0.02442081655242387733197778730
150,6,174.16.0.5,192.168.50.1,PA,1543685177.144131,0.02442081655242387733197778730
150,6,174.16.0.5,192.168.50.1,PA,1543685177.144134,0.02442081655242387733197778730
150,6,174.16.0.5,192.168.50.1,PA,1543685178.722924,0.02442081655242387733197778730
150,6,174.16.0.5,192.168.50.1,PA,1543685178.722927,0.02442081655242387733197778730
150,6,174.16.0.5,192.168.50.1,PA,1543685180.258001,0.02442081655242387733197778730
150,6,174.16.0.5,192.168.50.1,PA,1543685180.258004,0.02442081655242387733197778730
